ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Exam Difficulty,Cognitive Load Level
28,1,356,408510,28355,7333,5955,1527,1918,196,339,68.22,1,1
28,1,357,22557,11296,3760,3042,6434,5746,1740,1055,39.96,1,1
28,1,358,101242,59182,7539,4174,2455,1896,2580,1001,51.46,1,1
28,1,359,13776,18978,11320,5777,5236,8369,2847,572,29.62,1,2
28,1,360,3101,8236,9491,3418,6791,3412,2046,1512,35.59,1,1
28,1,361,13832,41962,10050,703,9150,5839,6865,1212,26.24,1,1
28,1,362,13276,8654,1725,2140,9705,2257,1535,612,23.42,1,1
28,1,363,5512,60384,7373,8330,2987,4378,5078,1178,34,1,1
28,1,364,4364,6799,374,3489,7574,1735,2514,1074,30.58,1,1
28,1,365,5343,2064,2616,2629,10122,5247,2559,589,27.82,1,1
28,1,366,21436,7292,3359,5020,7699,3379,2048,1413,26.24,1,1
28,1,367,10586,26258,5230,6483,9747,2159,1568,1589,33.89,1,2
28,1,368,10048,15722,4132,2802,1814,2302,1587,954,26.73,1,1
28,1,369,2318,2462,818,7896,6592,5132,3070,745,35.69,1,1
28,1,370,485,32824,5583,3830,6035,5324,2132,1030,23.9,1,1
28,1,371,23514,16319,3539,6464,12555,1685,1964,971,37.84,1,0
28,1,372,57422,87756,42657,16824,3494,6332,3227,1234,57.14,1,1
28,1,373,9112,27812,5130,6671,2955,4297,1464,1325,42.11,1,1
28,1,374,8234,13756,8045,5494,11406,2771,1926,858,21.69,1,1
28,1,375,10639,5877,1475,7087,8801,3170,5486,1878,12.27,1,1
28,1,376,6448,4301,1206,5991,5638,3125,3231,980,34.67,1,2
28,1,377,9472,6524,2789,3278,2740,2534,2562,1428,18.83,1,2
28,1,378,10707,22809,2696,2814,3063,1599,4904,838,17.58,1,2
28,1,379,3043,4537,339,2488,9060,4648,2272,640,26.77,1,1
28,1,380,6490,2454,14963,6560,2087,3515,3999,1341,27.76,1,1
28,1,381,2847,8280,11814,1655,5470,4559,7047,1100,54.32,1,1
28,1,382,7064,12188,4574,3816,3701,4756,2197,1090,26.68,1,2
28,1,383,16746,4808,6864,2210,4732,4187,875,1329,27.88,1,0
28,1,384,9690,10542,4403,1910,8477,978,1563,1203,3.82,1,1
28,1,385,3194,859,17143,4619,4127,5503,3771,1233,27.8,1,1
28,1,386,9055,9131,6594,2763,5301,4905,7857,1476,46.19,1,1
28,1,387,5506,22015,4422,5695,1980,3076,1563,1112,45.9,1,1
28,1,388,3198,17115,1493,236,7066,1793,2704,2165,18.32,1,2
28,1,389,56995,98309,34294,19484,6057,6648,2452,1367,50.96,1,1
28,1,390,19850,4646,1780,8599,10402,11621,5779,2908,31.4,1,1
28,1,391,1645,8104,8701,5994,6106,6105,1528,1642,33.57,1,1
28,1,392,2991,8289,10018,3258,8454,1912,2990,1717,30.68,1,1
28,1,393,7393,12482,1481,5688,2990,3672,3962,1002,27.05,1,2
28,1,394,19131,15033,3108,3597,9515,4457,2792,1359,42.75,1,0
28,1,395,3814,436,9560,1538,19560,5229,3771,1546,14.24,1,1
28,1,396,8151,46967,4894,18763,8978,7571,2205,762,38.68,1,0
28,1,397,7422,24961,6063,8235,10942,7564,3011,571,48.45,1,1
28,1,398,10375,1730,7203,4752,3949,2285,2071,640,32.61,1,2
28,1,399,3304,14226,5370,6363,4166,3772,1632,869,32.8,1,1
28,1,400,6826,19830,21099,2360,9323,4910,602,383,32.09,1,1
28,1,401,6667,13632,4693,8321,11810,2888,1875,1027,21.63,1,1
28,1,402,6572,5317,1021,1055,2555,1660,1094,1428,28.93,1,1
28,1,403,7005,27072,8566,9006,8239,6592,1344,1491,59.8,1,0
28,1,404,13659,17118,5318,5939,8827,2412,6271,2369,57.02,1,1
28,1,405,3583,5690,9311,1999,7629,3161,2635,3060,22.62,1,1
28,1,406,11113,2090,1236,2050,7723,4619,2311,695,36.95,1,1
28,1,407,12348,20741,1831,3750,4966,1848,1010,518,23.91,1,1
28,1,408,4894,7037,2715,2203,3286,4401,1716,1242,25.55,1,1
28,1,409,2649,12307,2450,6922,5117,3109,1685,1187,31.33,1,1
28,1,410,3583,18202,11153,12020,9205,4221,2480,895,37.35,1,1
28,1,411,12608,5160,7420,3774,4475,6131,755,1073,26.75,1,0
28,1,412,10037,4297,3423,6497,1288,2206,3218,650,20.77,1,1
28,1,413,2666,22718,12643,901,3134,5149,2734,532,18.8,1,2
28,1,414,4979,13961,23416,2768,6643,4131,1749,342,39.1,1,1
28,1,415,2132,3916,1978,4570,727,1633,908,1833,29.94,1,1
28,1,416,27153,12568,14297,9359,1249,5812,795,721,49.67,1,1
28,1,417,60672,67851,28226,7290,20883,7989,2777,1547,16.05,1,1
28,1,418,10920,24103,5862,3861,11296,2401,1345,1281,29.17,1,0
28,1,419,317,13273,8177,3193,5303,2713,3035,1412,32.21,1,1
28,1,420,1099,7048,21406,7374,5133,3679,5340,2010,11.42,1,1
28,1,421,4311,9219,11530,2294,3633,2111,899,803,44.16,1,1
28,1,422,4241,7928,3351,4331,5704,3886,2771,1287,30.39,1,1
28,1,423,55458,36223,12465,4127,23264,20072,8142,2891,60.25,1,1
28,1,424,4251,6669,10503,5796,8721,3264,2806,904,24.43,1,1
28,1,425,18112,45968,8570,6015,11996,3324,2527,1749,20.37,1,2
28,1,426,917,9155,8968,5077,21219,6685,2522,916,23.12,1,1
28,1,427,4730,11492,1302,2559,6943,5414,1091,1349,24.4,1,1
28,1,428,31542,16674,5101,3178,11224,4183,1949,916,45.16,1,0
28,1,429,16383,9768,3956,12134,2893,4645,2159,758,25.9,1,0
28,1,430,7004,13075,23385,3238,11565,4906,3340,521,35.66,1,1
28,1,431,614,19816,2081,2075,10606,1834,2409,1623,26.08,1,1
28,1,432,7041,67162,2745,24463,15366,6498,2833,1341,30.91,1,1
28,1,433,1968,3993,6163,4323,4800,2805,2927,1484,34.41,1,1
28,1,434,4131,4813,1409,6744,10654,4241,2591,423,42.42,1,1
28,1,435,12919,12410,1014,1249,3291,2899,1369,1851,24.53,1,2
28,1,436,4677,14592,6365,7658,10970,3652,1910,318,22,1,1
28,1,437,29597,9751,4861,6310,9880,3272,2587,1098,22.34,1,2
28,1,438,11540,72817,2799,17637,12235,7242,2731,1300,36.91,1,1
28,1,439,16400,7481,3812,5172,8351,2894,3145,1940,22.55,1,2
28,1,440,19483,38969,1238,6221,4007,4313,4082,1485,33.13,1,0
28,1,441,7690,16925,8382,6007,3822,1271,811,795,26.34,1,0
28,1,442,8477,5230,4888,4155,7163,902,2777,425,25.19,1,1
28,1,443,10440,10806,3800,797,2972,2727,3869,739,38.4,1,1
28,1,444,2556,38608,3454,1599,8165,6980,1916,1028,40.41,1,1
28,1,445,12121,12195,3735,1382,2907,1536,1882,1064,13.23,1,1
28,1,446,305212,34044,7287,3525,5885,6443,8182,1916,23.86,1,1
28,1,447,6516,72528,225,1866,7034,7834,1908,1140,36.77,1,1
28,1,448,3901,4435,1892,7937,9339,4113,3168,764,34.68,1,1
28,1,449,3294,3402,12009,2358,16292,5063,2052,1372,10.46,1,1
28,1,450,15878,5739,4315,5860,10839,2078,1263,1642,29.37,1,0
28,1,451,6541,2287,5871,9748,11025,2263,3063,915,16.96,1,2
28,1,452,10883,17362,4993,4054,7512,4176,1686,2189,8.03,1,2
28,1,453,8183,149849,10876,25505,7887,3738,917,786,16.11,1,1
28,1,454,6667,13632,4693,8321,11810,2888,1875,1027,21.63,1,1
28,1,455,27682,12760,11590,4927,9962,3383,1807,1218,28.87,1,1
28,1,456,10839,12738,6592,6336,10443,2932,2094,634,21.83,1,1
28,1,457,7664,11137,2835,2988,6870,1968,1268,1067,24.77,1,1
28,1,458,31889,6498,5532,10746,3961,1660,3115,966,12.19,1,1
28,1,459,11689,11795,4285,8428,6074,3346,2809,1307,32.98,1,0
28,1,460,5633,18382,4065,6565,9470,7303,3665,881,32.6,1,1
28,1,461,7026,6777,3393,6835,1495,2235,2404,901,23.95,1,1
28,1,462,6191,11597,12704,7991,7095,1945,1515,681,27.19,1,1
28,1,463,14634,12727,1262,8520,6072,3175,4026,1966,15.07,1,2
28,1,464,1035,5147,5022,3400,6042,2527,3080,1566,34.61,1,1
28,1,465,12348,20741,1831,3750,4966,1848,1010,518,23.91,1,1
28,1,466,3498,10252,12895,3503,5731,2052,919,1314,31.21,1,1
28,1,467,9621,16006,1860,2149,8470,1836,1536,1797,9.6,1,2
28,1,468,14815,19092,3951,975,1903,4117,1276,865,17.63,1,1
28,1,469,11222,24403,893,12656,3377,4871,2036,906,30.58,1,0
28,1,470,15709,6366,5577,2026,3122,2317,1866,965,28.86,1,0
28,1,471,14894,8689,5979,5889,6368,4455,913,2376,61.72,1,1
28,1,472,770,10873,12286,3955,15222,7488,2243,540,23.54,1,1
28,1,473,1021,19457,4217,3295,3954,4786,2790,1625,42.81,1,1
28,1,474,25117,14988,1908,2176,8148,2485,3344,686,39.47,1,1
28,1,475,18588,42532,11192,5257,14931,4126,1166,1948,14.56,1,1
28,1,476,7041,67162,2745,24463,15366,6498,2833,1341,30.91,1,1
28,1,477,4677,14592,6365,7658,10970,3652,1910,318,22,1,1
28,1,478,16480,40532,13040,1501,9709,3596,2380,1104,36.32,1,1
28,1,479,10619,9935,6696,4809,8550,3696,2141,935,22.34,1,1
28,1,480,12357,89252,4866,32409,16657,4626,4285,2682,10.73,1,1
28,2,1,15877,31331,1297,2500,7261,5742,2204,638,24.49,2,2
28,2,2,5222,12266,9222,9022,5191,4037,1700,1090,33.32,2,1
28,2,3,9039,9425,7943,785,3819,5011,2434,587,19.93,2,2
28,2,4,4152,21419,10218,11569,7977,3394,1962,1042,43.01,2,2
28,2,5,6812,8836,2608,2185,3165,6572,4565,804,29.38,2,2
28,2,6,12177,7279,3382,2552,3463,6971,6112,777,33.78,2,2
28,2,7,17501,4100,3739,1733,5883,6979,2089,801,75.64,2,2
28,2,8,6431,16300,1715,4040,3156,1861,1305,632,24.18,2,2
28,2,9,19148,146292,13806,5909,2407,3114,1319,1913,27.87,2,2
28,2,10,4907,11771,5122,2516,1675,4374,2884,1809,7.35,2,2
28,2,11,5628,27247,16622,395,5559,462,2895,682,18.32,2,2
28,2,12,13142,10030,19041,4770,1075,1795,5004,1014,27.67,2,2
28,2,13,1742,16279,6944,5675,12013,7606,5903,1707,30.64,2,2
28,2,14,10931,9295,2933,41,5557,2532,3962,1800,43.83,2,2
28,2,15,8480,29509,2540,4302,6470,5791,1495,623,37.02,2,1
28,2,16,14039,32025,2884,3124,7941,3351,1677,1686,14.71,2,2
28,2,17,24945,27018,3927,2886,7610,4882,2287,427,32.3,2,2
28,2,18,1245,5114,1889,5057,14694,2751,1694,638,13.67,2,2
28,2,19,7554,7224,2763,5521,3763,2977,357,1325,23.5,2,2
28,2,20,5568,10,8920,3202,3740,2242,1711,1496,28.37,2,2
28,2,21,73394,42189,8615,6331,9011,3068,3051,1847,32.83,2,2
28,2,22,1216,4873,2147,3621,2877,4603,2557,971,45.07,2,2
28,2,23,7430,12968,2133,4131,2127,8011,2617,2217,39.31,2,2
28,2,24,4309,11206,1342,4045,3238,5055,2528,1736,24.46,2,2
28,2,25,4637,8890,10521,4238,2996,3273,2779,1186,10.72,2,2
28,2,26,10220,15840,9110,1229,3761,2754,2950,2330,30.85,2,2
28,2,27,29385,20095,3527,4336,7323,3926,2680,1814,21.18,2,2
28,2,28,9501,2962,7774,5348,1788,2821,2011,551,24.12,2,2
28,2,29,3134,16542,3250,7677,4217,1845,1662,835,25.64,2,2
28,2,30,11912,8431,4486,7441,3448,2589,1153,1477,27.01,2,0
28,2,31,55298,57950,21480,18412,6086,7010,4941,1563,25.09,2,2
28,2,32,5726,5105,1114,5384,8925,1482,1435,1174,18.17,2,2
28,2,33,13507,19466,3312,4547,6377,4407,3957,1591,21.56,2,2
28,2,34,69750,29670,5877,26591,12492,4608,2749,1029,32.23,2,2
28,2,35,4671,5170,5756,5367,2782,1950,4217,744,26.55,2,2
28,2,36,56165,64903,21980,5733,3588,5309,1606,655,22.05,2,2
28,2,37,21803,32336,711,16817,11526,6334,3740,1771,17.29,2,2
28,2,38,10590,18271,3315,3668,7255,3954,4431,1048,24.87,2,2
28,2,39,35097,71895,3177,1648,5748,5488,2141,1154,31.1,2,2
28,2,40,12928,5757,2938,4144,7990,4414,3188,985,78.58,2,2
28,2,41,7430,12968,2133,4131,2127,8011,2617,2217,39.31,2,2
28,2,42,2856,22102,4574,2960,13027,3538,1901,1820,15.1,2,2
28,2,43,4174,21717,6480,11999,5918,4146,810,720,51.93,2,2
28,2,44,1073,3980,3712,5150,5686,4053,3002,2048,21.63,2,2
28,2,45,839,35490,6302,5063,5905,4191,3444,1500,21.12,2,2
28,2,46,3130,28401,10780,4404,8168,3992,2667,1234,17.88,2,2
28,2,47,6718,22111,4286,1579,11911,2771,1620,1434,20.05,2,1
28,2,48,26659,8251,5358,4669,9950,3114,2953,1049,24.07,2,2
28,2,49,3562,1694,1822,6090,11927,2828,3777,906,27.43,2,2
28,2,50,22232,35790,3669,5836,9934,2964,5666,2502,23.64,2,2
28,2,51,4047,9805,543,5325,4665,5342,848,1686,29.38,2,2
28,2,52,14877,34382,3003,10308,6879,2752,2383,938,16.75,2,2
28,2,53,9481,18671,3976,9692,11413,5357,2978,714,32.8,2,0
28,2,54,16595,3440,1527,2650,13479,3247,3644,1628,78.31,2,2
28,2,55,13123,5417,7541,3455,13457,2594,4841,889,18.94,2,2
28,2,56,12488,4984,2860,6432,4109,3908,2030,1533,15,2,2
28,2,57,1962,1423,2431,5290,7018,2139,4307,1557,35.42,2,2
28,2,58,12147,37431,6956,7300,5489,1548,745,1691,29.6,2,2
28,2,59,6436,14981,2472,3060,4863,2163,985,1097,40.41,2,1
28,2,60,28581,17658,1822,811,11779,2609,1668,588,19.34,2,2
28,2,61,15755,2561,1317,5648,11167,6232,3828,1210,73.16,2,2
28,2,62,19557,138603,11795,3450,5644,3402,1312,1272,22.98,2,2
28,2,63,16717,7498,5912,743,14199,3379,2649,808,41.68,2,2
28,2,64,14355,34373,1899,2902,5915,3742,3001,1430,25.87,2,2
28,2,65,10336,25917,4170,5510,4690,1779,2916,1513,32.4,2,2
28,2,66,3604,5806,5737,7081,9721,4911,5546,1248,29.76,2,2
28,2,67,18975,32606,1996,10034,7908,3449,4293,1036,20.37,2,2
28,2,68,9746,7211,5698,2952,7501,4294,1860,935,38.75,2,1
28,2,69,2780,23426,4073,5785,6501,4452,1253,454,39.87,2,1
28,2,70,11213,114430,8782,12363,9644,2479,1160,1388,27.64,2,2
28,2,71,6064,7407,3287,1127,2127,2498,2478,333,5.66,2,2
28,2,72,12271,4100,621,3461,10003,2573,1845,1182,10.46,2,2
28,2,73,2209,5102,865,3664,12274,4114,1717,1000,17.26,2,2
28,2,74,4248,7887,3522,1618,5993,3314,3542,1392,15.38,2,2
28,2,75,7173,12794,9900,12104,7333,2199,2322,2288,23.49,2,2
28,2,76,12037,10786,6937,2718,6498,4072,2206,791,39.01,2,0
28,2,77,6284,15432,3444,4472,5948,3819,1537,1767,33.67,2,2
28,2,78,2258,34297,5625,4162,4338,2026,2938,1256,20.05,2,2
28,2,79,31938,12600,4560,3030,5287,2347,1718,1159,19.6,2,2
28,2,80,18392,32736,1208,18241,13333,5327,3273,1663,23.96,2,2
28,2,81,147683,66785,14540,2766,19810,6045,2413,3354,13.74,2,2
28,2,82,11062,28224,1082,2929,5730,8143,2314,4610,19.47,2,2
28,2,83,8939,15210,1271,3183,8415,3583,3959,2413,38.13,2,2
28,2,84,4904,11551,3402,7110,5005,5151,2051,1847,36.75,2,1
28,2,85,23647,5898,12048,5766,7179,2856,1535,892,30.44,2,2
28,2,86,10867,12861,3557,9505,11940,1549,1701,992,19.06,2,2
28,2,87,20092,30791,2171,7418,8462,4203,3795,897,26.01,2,0
28,2,88,7311,20197,1754,1571,9965,3686,4429,814,31.92,2,2
28,2,89,23230,7002,12542,5468,16935,4904,3473,929,28.14,2,0
28,2,90,13830,3067,3262,5237,1980,4149,2963,409,31.65,2,2
28,2,91,11586,2525,8482,2128,15069,3356,2473,1643,35.94,2,2
28,2,92,15541,41321,7165,8019,5460,2300,1268,1022,30.79,2,0
28,2,93,8250,25082,7792,11815,7564,4483,3798,1198,24.68,2,2
28,2,94,29253,20392,5010,13495,11232,1815,2319,228,42.66,2,2
28,2,95,2327,31417,2825,2239,12743,2549,7290,1015,7.93,2,2
28,2,96,3980,42018,1429,3555,11982,3849,1481,1523,46.44,2,2
28,2,97,21293,17998,11550,6071,6399,2931,2153,1277,28.4,2,0
28,2,98,4413,1529,7909,607,3708,3269,3680,1833,33.81,2,1
28,2,99,18843,35042,2635,5612,4212,3560,4809,1482,24.79,2,1
28,2,100,11092,1864,8483,2135,23346,3509,1470,2049,30.39,2,2
28,2,101,53298,100712,31428,11718,11200,1620,1411,2407,46.24,2,2
28,2,102,3745,19052,2711,9112,2998,2497,1411,950,31.22,2,2
28,2,103,7086,3147,2030,2664,4060,9110,6454,948,27.71,2,2
28,2,104,20846,18865,8088,5917,5723,1583,2513,1406,15.69,2,2
28,2,105,7483,7629,824,2697,3222,4930,3775,1574,34.36,2,2
28,2,106,10715,6394,7589,3572,8347,3199,2057,1447,16.54,2,2
28,2,107,5905,17085,11636,6252,7167,4210,3082,2276,18.99,2,2
28,2,108,34533,12530,4852,1748,4253,4466,2046,631,24.48,2,0
28,2,109,25327,14866,5553,6722,6681,1803,3733,915,24.28,2,0
28,2,110,9643,4524,11078,5923,2566,2374,2082,701,29.65,2,2
28,2,111,3377,17020,1202,5287,3012,1950,2883,1005,27.83,2,2
28,2,112,14087,25599,3632,6844,8349,5241,980,2385,11.34,2,2
28,2,113,16444,17855,7521,6694,4452,2259,2582,1390,22.92,2,2
28,2,114,1949,13278,8050,5761,8224,3218,3034,818,23.28,2,2
28,2,115,4944,27233,21569,1338,7194,558,3766,772,16.45,2,2
28,2,116,8126,107176,7745,9358,16338,2395,2125,1310,35.66,2,2
28,2,117,4780,8522,598,6623,11185,3167,3029,773,21.79,2,2
28,2,118,69046,46128,18394,18033,10617,8308,4561,784,27.64,2,2
28,2,119,16794,22532,3587,11151,4713,1634,1328,2585,21.79,2,2
28,2,120,18208,15407,3716,2822,3712,4587,1230,1840,33.44,2,0
28,2,121,5350,5489,1547,4548,2308,2359,2159,721,9.3,2,2
28,2,122,14302,6830,3789,2111,5285,3852,2006,1263,25.49,2,1
28,2,123,1486,15077,2758,3857,9280,2772,4036,1625,38.25,2,1
28,2,124,14426,21634,9637,4722,5184,4130,3436,1228,30.64,2,2
28,2,125,2840,16774,4834,5738,6316,4073,2436,782,40.82,2,2
28,2,126,33514,14552,4644,3027,3778,6180,1970,294,30.28,2,0
28,2,127,3230,14070,8864,11412,5355,2758,1219,636,46.8,2,2
28,2,128,29846,12454,7197,4953,3949,2944,1383,1960,31.16,2,0
28,2,129,11231,29720,7995,8794,4012,4498,2704,926,24.34,2,2
28,2,130,22177,8910,6771,3764,19990,6734,5194,935,16.58,2,2
28,2,131,5290,10881,4325,12847,2882,4223,2245,687,16.31,2,2
28,2,132,6067,14774,17258,4134,4900,4716,3336,675,1.98,2,2
28,2,133,4678,63391,2694,2545,5182,2689,2317,502,29.86,2,2
28,2,134,50384,6466,15566,10050,1859,3435,3063,1122,14.93,2,2
28,2,135,49318,52773,19793,17728,12097,6925,3738,1071,27.27,2,2
28,2,136,15895,6079,24111,573,15109,2429,3782,861,45.04,2,2
28,2,137,14660,3682,2329,3022,6772,4357,2860,1207,35.37,2,2
28,2,138,48022,17320,20741,3833,6607,5252,2447,1018,25.17,2,0
28,2,139,6230,15136,10676,12354,9784,1834,2808,3076,28.2,2,2
28,2,140,11019,2785,3343,7394,6117,2891,3677,1061,24.74,2,2
28,2,141,32676,36632,4741,1926,7376,3434,4176,1979,33.34,2,2
28,2,142,6949,6321,6180,4620,2853,3569,829,1287,23.47,2,2
28,2,143,19174,21262,4069,4862,6127,4921,860,554,21.49,2,2
28,2,144,14191,12838,2748,6384,3389,5742,1113,2223,37.83,2,2
28,2,145,28929,15770,2542,761,8636,1205,2286,385,19.07,2,2
28,2,146,4637,8890,10521,4238,2996,3273,2779,1186,10.72,2,2
28,2,147,2318,3507,4245,1916,3955,888,2964,1636,19.44,2,2
28,2,148,17010,62955,7661,14775,4569,2575,6151,476,38.84,2,2
28,2,149,12492,6245,5693,8123,5131,2371,2908,802,21.66,2,2
28,2,150,13899,12259,17909,3028,1837,1501,5486,916,28.87,2,2
28,2,151,15114,17516,5016,5500,7887,6599,3273,1496,22.43,2,2
28,2,152,23686,22020,6490,4717,7569,2401,2048,367,18.84,2,2
28,2,153,8848,29012,1177,4711,7011,8076,3291,4878,15.34,2,2
28,2,154,6254,2994,434,2701,8742,2007,1573,1945,23.46,2,2
28,2,155,7877,13553,3755,2087,5587,1472,3710,609,77.51,2,2
28,2,156,4568,24822,6893,3807,3348,4373,4273,2195,17.26,2,2
28,2,157,11561,7408,1686,4618,5852,3619,1665,668,31.57,2,2
28,2,158,17001,8119,15729,4477,3072,2691,1922,1440,30.17,2,2
28,2,159,6800,31368,4677,756,2225,4431,5844,631,29.67,2,2
28,2,160,40139,38029,8277,6979,17916,1991,1894,616,47.83,2,2
28,2,161,8043,6429,19852,4253,10022,3726,1282,1758,17.83,2,2
28,2,162,7623,9256,17638,5782,12839,3642,1543,1449,17.46,2,2
28,2,163,44937,17018,23878,7049,7019,6330,3229,1266,19.2,2,2
28,2,164,8803,93969,6788,9729,11146,2478,2613,1158,25.42,2,2
28,2,165,93657,33567,5436,7283,7905,2210,3169,1336,30.94,2,0
28,2,166,4757,20224,3362,2010,14425,3637,2084,1565,18.6,2,2
28,2,167,1779,20674,4303,4346,16237,3795,2121,2109,22.47,2,2
28,2,168,12891,24105,969,3296,5837,8244,2157,5147,24.8,2,2
28,2,169,7485,5899,2752,1952,3566,1154,1773,918,20.64,2,2
28,2,170,4131,9562,1780,1680,4277,2608,1983,986,35.54,2,1
28,2,171,7699,7415,1347,3795,10316,2776,1515,1400,10.75,2,2
28,2,172,3734,19345,7424,265,2539,4236,2258,644,10.39,2,2
28,2,173,8095,7912,3406,4376,6741,5185,2890,1218,24.07,2,1
28,2,174,3449,20570,4553,3691,9508,2518,2288,1289,26.65,2,1
28,2,175,34375,78140,4551,3393,11840,3793,1137,1297,35.87,2,2
28,2,176,28055,10488,7450,9895,3635,4916,2861,1658,26.38,2,0
28,2,177,22135,23517,4684,5148,10313,1390,1311,1712,40.4,2,0
28,2,178,11231,29720,7995,8794,4012,4498,2704,926,24.34,2,2
28,2,179,3145,21812,7513,3830,2861,7078,3155,1551,15.89,2,2
28,2,180,6504,24665,7642,3999,2087,5390,4985,1611,12.48,2,2
28,2,181,7532,14614,3602,3002,3057,1869,3477,568,19.74,2,2
28,2,182,9022,24472,3544,998,1113,2345,7114,1242,35.08,2,2
28,2,183,8659,6683,2022,2277,4144,7455,5440,785,30,2,2
28,2,184,100242,41808,5406,7097,8637,3316,3007,1700,36.32,2,2
28,2,185,27235,19101,12681,3741,10899,4126,2972,1482,14.38,2,2
28,2,186,21848,5336,6961,787,13051,3990,3482,491,37.37,2,2
28,2,187,16498,155053,11708,3432,8904,2969,2481,1587,28.19,2,2
28,2,188,16759,6623,4883,2548,5833,943,1152,1033,29.34,2,2
28,2,189,6978,932,3687,5629,14915,2786,3444,1198,40.49,2,2
28,2,190,194,18365,3379,5201,12625,3062,2059,2111,43.24,2,2
28,2,191,10204,28299,7436,11225,8653,4461,2412,572,29.02,2,2
28,2,192,4047,9805,543,5325,4665,5342,848,1686,29.38,2,2
28,2,193,3333,37027,1455,2958,6903,4094,2347,1612,38.68,2,2
28,2,194,12257,11743,3202,3684,10322,5251,2977,645,37.21,2,2
28,2,195,4132,34156,451,2677,12940,3620,1234,1512,39.74,2,2
28,2,196,9083,11851,1133,3336,7228,4193,1447,1881,21.32,2,2
28,2,197,8803,93969,6788,9729,11146,2478,2613,1158,25.42,2,2
28,2,198,12801,463,2234,3877,11694,3689,4706,1160,79.24,2,2
28,2,199,12884,8755,266,5969,10304,3366,2099,778,7.13,2,2
28,2,200,22145,17584,2969,1877,11763,1134,1529,713,17.58,2,2
28,2,201,7325,7349,3370,1624,2685,2831,2080,279,16.72,2,2
28,2,202,18986,13128,4368,5839,6649,4690,1327,1015,9.02,2,2
28,2,203,2582,8520,3025,2299,4037,1878,3873,1736,21.35,2,2
28,2,204,3898,13224,7517,14080,10648,4872,288,1092,45.99,2,0
28,2,205,5531,3908,574,4318,4329,7870,1754,2100,30.07,2,2
28,2,206,19299,10281,6922,7904,11035,4539,3993,1175,20.1,2,2
28,2,207,11292,9322,3700,3111,6664,3280,2340,891,22.23,2,1
28,2,208,2142,27375,7199,2774,1076,4158,4732,2311,21.1,2,2
28,2,209,7117,30804,4072,8899,11559,5769,3719,443,28.91,2,2
28,2,210,6707,22364,16139,5233,6502,3413,1119,2082,15.38,2,2
28,2,211,7738,44920,5444,6622,3296,2074,1342,1980,32.3,2,2
28,2,212,14464,18843,3378,4871,9033,1976,1962,624,38.7,2,2
28,2,213,7664,8524,12794,5746,11059,3581,1217,1387,25.7,2,0
28,2,214,1116,12744,6039,12939,12173,2385,3290,1156,16.75,2,2
28,2,215,7498,19560,3524,3540,12863,4027,874,1457,21.93,2,2
28,2,216,8794,6563,1064,3119,4517,3099,1650,1789,21.77,2,2
28,2,217,4792,13032,10693,13112,11405,2131,2287,2319,21.58,2,2
28,2,218,22613,27449,1133,3565,6883,1708,869,1130,11.81,2,2
28,2,219,22957,3211,6605,1465,14324,2869,2504,404,35.1,2,2
28,2,220,17890,20538,7066,6757,4710,2972,2543,1935,22.32,2,2
28,2,221,4409,13592,5622,4381,9580,3764,2729,1683,25.47,2,1
28,2,222,9221,11561,1509,1529,11464,3383,3725,609,29.75,2,1
28,2,223,9944,2090,9230,839,1555,3040,2185,1707,29.88,2,2
28,2,224,16035,9956,7329,3720,7268,2088,2411,1543,21.79,2,2
28,2,225,9618,12741,5717,12594,3839,4074,2350,1089,21.31,2,2
28,2,226,2892,20344,5487,2246,6778,4088,1725,1948,30.46,2,2
28,2,227,3914,22098,11979,10705,8179,2283,2483,2837,21.27,2,2
28,2,228,13258,21626,2668,10646,10941,1762,818,1173,24.22,2,2
28,2,229,2379,7018,4778,4256,9038,4997,1557,606,24.17,2,1
28,2,230,15202,22759,2450,3509,5149,6388,1461,1612,41.45,2,2
28,2,231,14786,14867,3868,5148,8428,1806,1484,796,38.89,2,0
28,2,232,6067,14774,17258,4134,4900,4716,3336,675,1.98,2,2
28,2,233,10328,14054,2916,1178,4710,3245,4112,468,26.46,2,2
28,2,234,8115,2383,59,5285,4524,7190,1739,1524,29.25,2,2
28,2,235,6241,4874,1940,3429,11443,2702,1939,1092,7.19,2,2
28,2,236,20281,20836,4963,4212,8409,3157,2257,1782,21.6,2,2
28,2,237,9224,7663,5409,6606,4655,3040,1551,678,23.13,2,2
28,2,238,2554,27477,4191,4840,6527,4527,2479,2161,40.42,2,2
28,2,239,3956,10833,5264,4070,3578,3201,1698,841,18.29,2,2
28,2,240,7780,19060,3063,11483,4299,3016,2513,1181,23.48,2,2
28,2,241,19191,28496,669,17092,11278,5816,3733,1705,17.45,2,2
28,2,242,3607,7978,2972,4399,9408,6906,2751,1111,19.34,2,2
28,2,243,991,18445,1558,1281,21,4947,2816,1085,41.48,2,2
28,2,244,8951,14740,3274,2196,4843,2830,2169,1493,26.32,2,1
28,2,245,17343,7908,14709,5298,6216,3364,2441,760,30.02,2,2
28,2,246,7533,3532,1436,2691,3971,2182,2598,2586,17.64,2,2
28,2,247,9759,12207,19549,5109,11400,3740,579,1451,20.85,2,2
