ParticipantId,TrialId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
1,1,58,52083,79723,27448,9470,5768,2005,1745,1827,42.04,2
1,1,59,6697,14372,6197,4173,7090,7143,1159,1064,29.94,2
1,1,60,5443,17890,3963,6948,8421,4856,1238,1676,39.44,2
1,1,61,35272,24438,18489,14061,19230,3847,3681,913,23.33,2
1,1,62,6558,9561,2021,1657,4160,3561,1893,1905,25.3,2
1,1,63,19574,20974,3888,10711,13992,780,574,741,31.1,2
1,1,64,12345,6326,4952,3117,2936,1523,2107,1585,28.95,2
1,1,65,2058,7405,278,5733,6451,7208,731,1225,33.71,2
1,1,66,5859,8488,2719,2879,7162,5026,2232,420,28.67,2
1,1,67,5434,26452,11124,5417,7400,2390,2119,1663,14.83,2
1,1,68,3013,4292,3259,8060,6928,2348,2898,688,29.4,2
1,1,69,12417,8718,2595,4464,3365,3655,2201,900,17.13,2
1,1,70,5054,12691,4578,3588,6259,3254,3029,323,32.63,2
1,1,71,5534,20150,6855,3981,4186,2509,1754,3082,14.19,2
1,1,72,24671,17812,4644,13524,8767,2827,2629,649,34.08,2
1,1,73,23130,28209,5687,5295,5357,3965,2335,908,19.78,2
1,1,74,12069,69947,3102,1670,5563,2142,1948,480,27.6,2
1,1,75,6833,10161,16,13127,5968,2424,1622,940,44.88,2
1,1,76,7608,3786,9162,2661,19959,3992,1574,1523,31.77,2
1,1,77,2466,16670,5676,4558,5007,5570,2324,551,43.5,2
1,1,78,1522,7456,521,4981,4262,8516,1238,1502,34.14,2
1,1,79,2672,14239,5676,4139,7558,4358,2068,497,35.89,2
1,1,80,17968,19639,3987,3759,8413,1835,1593,1420,38.13,2
1,1,81,23813,23309,15544,8817,3850,2823,3182,1048,37.71,2
1,1,82,8447,14191,8981,8293,11238,3146,2306,909,10.4,2
1,1,83,56806,95129,31065,13115,7383,1937,1077,1167,44.79,2
1,1,84,4482,7052,461,3278,6559,1377,1772,1628,34.42,2
1,1,85,9509,8597,1820,4353,2746,3610,1950,971,18.26,2
1,1,86,13368,15492,2793,3865,4068,3948,3480,874,27.72,2
1,1,87,67,21415,2487,7659,4435,2151,1672,1023,28.82,2
1,1,88,933,8820,3891,2411,8371,5981,1058,755,23.05,2
1,1,89,4154,6617,10592,7567,11159,4701,6628,1396,34.64,2
1,1,90,11667,22534,3230,4245,11416,5119,1891,523,33.03,2
1,1,91,16115,24451,1393,2461,5452,5166,2295,707,31.83,2
1,1,92,12017,10019,7972,3652,13205,1540,2514,1398,19.85,2
1,2,1,3779,22861,1829,2625,1596,3934,1995,1126,41.92,2
1,2,2,12016,33751,5350,1603,1573,4166,6986,1037,22.08,2
1,2,3,11898,25275,6536,9598,6716,3638,3198,1001,21.85,2
1,2,4,4399,6395,2545,5931,10192,3377,3170,994,39.84,2
1,2,5,7888,5586,5584,1931,18612,3699,2194,1368,29.91,2
1,2,6,22193,7373,6432,5770,14830,7731,5870,1190,21.98,2
1,2,7,4773,24494,3806,2077,9096,5241,2328,2236,18.04,2
1,2,8,3607,9253,622,4619,3518,8369,931,1295,32.52,2
1,2,9,57827,84239,33363,10741,13499,785,1891,2445,47.5,2
1,2,10,8632,13185,825,13121,4270,3002,1707,1043,45.26,2
1,2,11,10943,25255,3007,903,2033,5229,5891,987,27.51,2
1,2,12,3447,13989,4960,631,2025,3516,1231,2079,24.76,2
1,2,13,54219,53679,25128,3705,4945,5913,2014,677,29.92,2
1,2,14,10242,4079,7114,1699,17076,4043,1434,1804,36.53,2
1,2,15,27050,45397,460,15485,12406,3168,2379,1073,33.74,2
1,2,16,19197,9097,6798,3401,9976,1659,2478,1428,24.97,2
1,2,17,18581,8273,9819,3160,5671,3233,1674,895,8.59,2
1,2,18,13145,19070,3225,1889,5857,4406,2041,2120,36.97,2
1,2,19,3444,26295,499,7445,5449,5062,2353,5840,15.88,2
1,2,20,8801,6507,6161,5937,3719,2457,2560,1499,18.87,2
1,2,21,13253,13002,15716,3189,3724,1280,5452,833,29.16,2
1,2,22,11777,13645,4410,10513,12347,1425,1541,727,12.91,2
1,2,23,5848,9367,9618,3956,6093,3287,4531,2569,15.79,2
1,2,24,9507,17698,1760,4548,4521,6108,4023,4177,15.7,2
1,2,25,8753,17650,5263,4879,7991,4461,1769,1264,23.97,2
1,2,26,30591,3794,9806,5816,11027,4115,2076,1458,28.22,2
1,2,27,3565,21215,1760,1242,1283,4890,1090,2116,43.91,2
1,2,28,17365,10558,7019,3077,3542,3947,1333,1399,80.31,2
1,2,29,5955,12032,1499,3782,7277,2040,2944,1169,34.78,2
1,2,30,4637,4825,2830,6185,11070,3372,2948,1315,36.97,2
1,2,31,5723,7530,470,5117,8149,1926,5943,283,11.21,2
1,2,32,7994,7123,5683,4206,3307,2320,1415,385,25.27,2
1,2,33,2762,10639,5387,1829,4747,5449,1626,942,24.15,2
1,2,34,11282,12588,10772,6079,4986,4764,849,1972,26.99,2
1,2,35,9317,15600,8173,193,7611,5412,4762,819,20.16,2
1,2,36,2958,13809,1386,2059,10378,4348,4554,531,24.94,2
1,2,37,1556,48899,3682,4407,6705,2800,3332,1547,19.3,2
1,2,38,57208,37367,4804,9018,19756,2287,2357,418,44.66,2
1,2,39,28479,35693,12795,6423,3612,3338,1996,1010,42.72,2
1,2,40,31523,50991,9111,3683,6611,3548,1013,1300,48.22,2
1,2,41,8487,20170,3184,2617,3385,5772,2530,2127,27.97,2
1,2,42,2421,5780,4934,2017,9784,4205,4090,1270,37.88,2
1,2,43,28246,17684,5464,4612,8548,2975,2300,882,17.91,2
1,2,44,3781,3812,590,5534,3751,3812,2921,1262,41.48,2
1,2,45,2799,9990,4381,364,7278,9079,3844,731,18.43,2
1,2,46,14943,26925,3767,4661,7074,984,2773,731,47.24,2
1,2,47,13375,31796,1917,5741,8226,2142,741,1002,44.73,2
1,2,48,10625,28878,5878,7195,3995,3181,2597,977,31.86,2
1,2,49,11922,8681,225,2521,11642,5275,2806,1846,12.12,2
1,2,50,12925,29911,4595,1771,3648,5130,5460,893,17.31,2
1,2,51,3952,4520,3152,5482,10208,5610,3446,1185,19.52,2
1,2,52,16389,11242,6968,6441,10454,6669,3163,1141,24.55,2
1,2,53,5315,2272,2075,7974,8145,5581,2393,357,10,2
1,2,54,37897,8225,15586,6522,3965,2960,3079,874,20.31,2
1,2,55,22263,14756,8063,5790,7507,1847,2196,1109,17.72,2
1,2,56,17758,16243,3221,6103,1088,2421,3155,1337,14.84,2
1,2,57,2466,16670,5676,4558,5007,5570,2324,551,43.5,2
1,2,58,18918,17497,10337,5655,5955,3038,2895,1030,24.69,2
1,2,59,17692,34138,3212,2391,5671,4759,4052,2063,29.18,2
1,2,60,26343,6098,3507,3375,6491,1463,1702,1149,21.79,2
1,2,61,21058,14536,1711,13712,5530,1634,2060,1264,21.26,2
1,2,62,4125,26786,12222,990,6519,2121,3329,1084,17.33,2
1,2,63,4461,5675,344,2974,10305,4102,2278,2393,13.43,2
1,2,64,15012,18267,5053,4488,3613,2798,2958,717,12.52,2
1,2,65,26240,70844,2081,1769,10221,3467,2734,2052,38.02,2
1,2,66,21574,18553,1188,3549,10523,1694,1378,1744,28.69,2
1,2,67,20285,11772,2876,13196,9021,3297,1069,1466,20.79,2
1,2,68,9197,16680,12618,4718,5066,3410,3036,834,1.52,2
1,2,69,44868,35024,8183,7223,19912,2398,1629,829,49.32,2
1,2,70,9485,3402,4779,4321,4927,4484,5089,738,30,2
1,2,71,9100,23949,7286,8687,9308,4260,2561,694,25.4,2
1,2,72,11875,28271,9500,6571,5345,7853,4564,948,41.7,2
1,2,73,6484,16893,2495,2863,4739,2077,4187,590,17.32,2
1,2,74,6097,16540,2222,2731,7707,5559,1362,2442,29.46,2
1,2,75,3824,12207,3890,2905,8106,6192,2582,1422,15.58,2
1,2,76,10721,29639,3776,948,2060,3171,5305,1169,24.06,2
1,2,77,16861,18443,7582,9017,8122,6151,5182,1616,21.32,2
1,2,78,2163,22848,5933,4809,4503,1899,3698,1757,21.99,2
1,2,79,2140,9963,3335,9353,4267,6338,5268,670,28.46,2
1,2,80,2753,39253,5907,3151,8956,2684,3354,1705,23.41,2
1,2,81,6574,3309,10467,3170,12143,1502,5710,954,20.39,2
1,2,82,2762,21726,9049,5024,1261,5001,4163,2714,15.66,2
1,2,83,940,7096,3724,3726,8204,4320,943,1270,23.14,2
1,2,84,15303,35406,3844,5683,5007,3413,3740,1486,24.38,2
1,2,85,12345,6326,4952,3117,2936,1523,2107,1585,28.95,2
1,2,86,7316,1857,1822,3505,4228,4209,1696,1209,37.42,2
1,2,87,5646,19197,7089,2569,12094,4151,5847,868,15.28,2
1,2,88,2326,33466,4615,5122,8403,2854,2946,1616,23.34,2
1,2,89,3115,38084,6892,6117,5767,2010,2712,1526,25.8,2
1,2,90,7587,6189,1046,4846,9812,2198,3588,483,14.92,2
1,2,91,4492,11270,3909,4612,3999,3045,2788,994,27.73,2
1,2,92,10003,16876,11464,3445,7842,4907,2237,1066,29.64,2
2,1,1,17544,16686,2176,9308,13505,2912,489,583,30.06,0
2,1,2,5598,23443,5539,17858,9632,4958,2112,896,32.67,0
2,1,3,17289,178310,11435,73629,12831,4196,2558,562,28.19,0
2,1,4,27213,28746,10010,17166,2409,2110,2196,1143,28.49,0
2,1,5,13728,33388,7694,6001,9221,3367,2597,1117,33.02,0
2,1,6,50725,5257,1945,8075,8778,2005,5147,2108,25.97,0
2,1,7,5105,41407,692,10308,5717,2953,1005,1295,33.19,0
2,1,8,21885,10863,3794,5512,13065,3589,2804,1075,36.95,0
2,1,9,14603,8813,5106,2935,6319,2630,2814,831,26.77,0
2,1,10,5588,18259,5475,7803,5629,1536,2444,647,23.31,0
2,1,11,52876,35053,17155,9907,3139,2842,2357,941,33.02,0
2,1,12,15405,11755,6338,865,8185,2811,2766,1480,39.73,0
2,1,13,100216,13152,4591,4063,4472,5991,3178,1896,29.68,0
2,1,14,74819,10536,7969,8433,13080,2617,6688,1742,32.49,0
2,1,15,4936,14718,2257,8951,9071,1173,5895,847,30.05,0
2,1,16,17652,21788,2598,8759,2839,1093,3033,798,32.63,0
2,1,17,35763,13848,11038,2033,4409,2978,3012,914,30.13,0
2,1,18,72048,12597,4091,12410,13839,2601,1901,826,26.02,0
2,1,19,14859,41759,4283,9370,5775,2443,1316,855,28.96,0
2,1,20,32248,9710,747,12538,4189,5473,2025,475,25.99,0
2,1,21,15526,61565,4264,6877,10932,2005,2995,1197,46.56,0
2,1,22,14888,9710,1457,11160,6183,3278,2922,1720,32.77,0
2,1,23,7617,5618,25620,4432,9593,4423,3261,1019,22.58,0
2,1,24,247015,148540,57279,19035,8230,16725,11714,2892,24.97,0
2,1,25,23138,33716,510,7405,11941,6465,3071,859,29.31,0
2,1,26,11324,9654,6342,8377,2093,5423,962,929,34.31,0
2,1,27,14684,10358,8026,2209,8990,3818,3085,1271,31.63,0
2,1,28,11487,14772,370,5194,6916,1894,2439,700,51.25,0
2,1,29,42609,37729,9191,22772,1917,1196,2535,1144,27.15,0
2,1,30,206522,180160,67248,18057,10441,15346,9785,3168,31.32,0
2,1,31,14698,29346,6845,3303,4191,2646,1468,1222,29.77,0
2,1,32,35763,13848,11038,2033,4409,2978,3012,914,30.13,0
2,1,33,18746,13597,3822,18167,5546,2087,3718,614,7.76,0
2,1,34,36843,6656,7556,5747,8788,2826,3487,898,25.95,0
2,1,35,5977,18452,2940,2348,2856,976,1977,1101,24.57,0
2,1,36,24239,33215,3872,7289,6389,1107,2213,1252,21.11,0
2,1,37,19646,8548,914,10567,5063,1953,6199,1046,29.66,0
2,1,38,17893,15429,6237,3589,2777,3520,1451,1197,25.76,0
2,1,39,8102,12150,888,6950,3770,2847,451,913,35.79,0
2,1,40,102219,24391,8615,5406,4877,2531,577,1170,27.79,0
2,1,41,10739,17076,6666,9040,4474,6120,1351,1757,29.54,0
2,1,42,7846,7126,6562,1819,3810,3047,2142,879,30.36,0
2,1,43,21670,39441,5442,9811,11729,6985,3374,803,29.29,0
2,1,44,3504,10969,6402,21368,8100,3605,3089,449,41.2,0
2,1,45,40216,7545,2160,7315,5006,3577,1853,296,30.35,0
2,1,46,30600,13307,697,2876,11490,6749,2219,974,31.61,0
2,1,47,16713,23202,5112,15989,3333,5595,2079,1713,23.94,0
2,1,48,17846,7077,1117,11583,5700,2846,6220,747,36.31,0
2,1,49,22037,6803,512,2093,13839,2823,7370,732,27.14,0
2,1,50,72687,17998,7133,5085,4845,1304,885,1002,32.09,0
2,1,51,35025,121129,4275,38809,8033,6978,3208,1738,27.65,0
2,1,52,23516,8102,4026,5085,4342,4065,4001,1196,28.97,0
2,1,53,15175,49859,5158,5570,6510,6416,5298,1910,29.75,0
2,1,54,7239,68128,2761,7374,7088,2027,3652,1439,45.41,0
2,1,55,23074,12073,5545,18091,12153,7618,2445,2610,27.93,0
2,1,56,6007,41646,11124,15157,12712,4642,684,802,35.05,0
2,1,57,16611,20884,3807,23615,11030,3113,1198,801,34.43,0
2,1,58,7060,10065,5063,5471,24271,4029,1327,1726,35.52,0
2,1,59,22252,5056,5077,6164,4244,1892,7252,832,23.26,0
2,1,60,13001,6771,3484,8787,4787,3535,2696,1523,24.86,0
2,1,61,8884,3250,5076,6881,5877,4359,1712,1093,51.8,0
2,1,62,5344,11690,3970,1505,5344,4466,3722,1712,48.26,0
2,1,63,13691,4820,5226,2099,8239,3977,2523,898,35.21,0
2,1,64,23194,11969,3986,13822,4177,2324,2167,642,24.81,0
2,1,65,92341,29241,7452,4702,4057,1984,1233,1162,34.9,0
2,1,66,31958,7553,1172,4091,8063,7123,2232,1114,23,0
2,1,67,12681,7027,1426,13184,9911,9216,1190,1705,36.54,0
2,1,68,16894,52476,3136,15746,10062,4110,514,1209,35.44,0
2,1,69,22431,9814,10642,17494,8587,5476,425,1548,29.64,0
2,1,70,14455,12557,2016,15377,4720,1818,2152,1233,51.8,0
2,1,71,25724,14725,11165,3545,9959,1884,4900,506,36.54,0
2,1,72,30539,6112,1680,5252,7703,3904,3935,886,26.1,0
2,1,73,8800,9850,4059,22146,4612,1922,4548,2456,39.93,0
2,1,74,24925,14000,5956,1818,11041,3439,963,1978,43.32,0
2,1,75,17936,74502,1027,7789,5737,1703,1264,969,30.7,0
2,1,76,15768,12836,4558,8545,12448,3950,4867,355,34.33,0
2,1,77,17287,8544,8275,14359,6374,6598,351,1092,28.09,0
2,1,78,6007,41646,11124,15157,12712,4642,684,802,35.05,0
2,1,79,25085,1489,6883,5599,7092,1354,2706,1014,33.05,0
2,1,80,12202,5816,2128,7591,9005,10066,795,2254,59.12,0
2,1,81,29863,22664,15398,24136,7344,2012,760,994,32.04,0
2,1,82,25714,108756,8972,7660,12892,3799,5129,1917,31.29,0
2,1,83,6395,9160,3118,23041,13236,2914,5670,1657,37.98,0
2,1,84,13123,8515,3580,10154,10852,10391,1963,1729,29.49,0
2,1,85,24464,4346,9304,3980,7984,2708,2916,776,26.3,0
2,1,86,7993,12635,7968,1894,6167,3195,2320,620,32.97,0
2,1,87,17374,11701,8765,7106,4485,6543,1530,2403,28.96,0
2,1,88,18724,126912,10235,27258,7744,4807,2438,841,29.81,0
2,1,89,9188,23867,2627,6353,3773,3117,3770,594,47.34,0
2,2,1,51960,28468,2949,4080,11428,4764,1692,1736,25.55,0
2,2,2,38189,16604,8476,3266,6496,3775,3791,2224,28.16,0
2,2,3,28879,11579,2025,5106,4835,1588,1873,1541,47.13,0
2,2,4,14222,4167,5300,8416,9534,3180,1010,1437,44.19,0
2,2,5,13145,12305,3719,9166,2945,4283,1556,1060,36.8,0
2,2,6,19078,15498,2788,5467,4541,2888,4127,1698,23.8,0
2,2,7,6341,8281,630,20645,6868,6495,2573,1446,32.07,0
2,2,8,49369,6427,2217,9625,8514,1011,5598,1938,28.66,0
2,2,9,11744,6665,1333,3144,8796,1417,1281,840,5.03,0
2,2,10,44610,30551,4384,3563,8598,3843,2438,1599,32.43,0
2,2,11,8925,20317,6104,5046,10614,3081,4371,893,32.18,0
2,2,12,2225,5493,7293,1645,9153,3123,1754,2264,46.78,0
2,2,13,9674,13245,6350,1037,7272,2378,2399,2300,47.17,0
2,2,14,15531,128427,4974,8985,10045,2889,5672,1699,24.68,0
2,2,15,17077,13715,897,1525,3648,1993,4605,1684,29.93,0
2,2,16,19372,130004,6850,30585,4612,4562,3631,569,27.48,0
2,2,17,11116,7600,5234,1185,5934,3813,3284,454,31.1,0
2,2,18,39155,4849,715,13593,2094,7272,2011,986,28.78,0
2,2,19,44074,46912,491,6975,6092,1346,2303,1700,30.81,0
2,2,20,67890,18825,1753,15010,12252,1927,2703,912,26.9,0
2,2,21,13451,2697,2235,8409,9612,8992,2437,1844,27.41,0
2,2,22,22356,16786,2500,2838,7398,2310,5356,1958,21.68,0
2,2,23,1208,17553,3880,2992,8519,7649,1090,1299,51.49,0
2,2,24,14899,28919,6395,3797,6297,8139,1764,508,23.68,0
2,2,25,8345,4093,12939,9421,5026,1773,2036,2461,45.1,0
2,2,26,22149,6487,77,9879,5674,8011,7514,1288,30.79,0
2,2,27,51607,25810,8530,14628,4249,2063,3688,1619,28.04,0
2,2,28,11115,26362,6020,28424,6591,11147,1587,1643,33.04,0
2,2,29,41760,34697,19765,11228,2346,3606,2714,1141,28,0
2,2,30,39155,4849,715,13593,2094,7272,2011,986,28.78,0
2,2,31,55944,13524,3601,12772,12925,2881,2420,1011,30.19,0
2,2,32,105400,46266,10834,6934,10048,3990,1754,2318,21.39,0
2,2,33,15499,27545,6504,2051,7078,4816,1707,843,16.94,0
2,2,34,4361,7558,27193,4967,11031,3910,1958,603,32.97,0
2,2,35,70990,38269,9595,22965,6169,4814,4103,792,42.92,0
2,2,36,2230,4778,6881,8803,14166,2801,4213,2069,41.71,0
2,2,37,13380,8554,3370,8494,12047,2870,2299,1127,32.48,0
2,2,38,20458,51427,2964,3535,9220,2159,1268,1062,26.03,0
2,2,39,6831,12514,1297,9261,5536,2211,2097,619,9.47,0
2,2,40,16305,13925,5713,8271,9851,2286,1143,1667,38.93,0
2,2,41,66992,24913,8198,11870,4297,2433,3372,1541,23.31,0
2,2,42,446550,23935,8899,6417,3544,2487,4083,969,32.18,0
2,2,43,34739,32281,2916,5853,5013,1616,2522,978,25.12,0
2,2,44,6654,12265,4053,4534,6323,1343,1954,1092,18.88,0
2,2,45,18185,19636,1924,8159,14383,2247,1326,366,25.29,0
2,2,46,10579,10196,2159,8861,5746,1182,1872,1344,2.24,0
2,2,47,18483,6440,1650,7833,9064,9960,2856,1529,30,0
2,2,48,4904,8713,224,19278,11560,6218,3047,711,30.84,0
2,2,49,169014,55305,15925,16203,14734,3224,2034,1982,26.11,0
2,2,50,31011,8081,3410,16054,6962,3475,3659,472,25.47,0
2,2,51,13196,15257,8754,10215,4380,2174,3657,1307,26.51,0
2,2,52,18295,6974,5408,3039,4905,3700,2914,477,37.93,0
2,2,53,8749,13528,1129,4845,4344,2790,815,1239,34.22,0
2,2,54,13001,6771,3484,8787,4787,3535,2696,1523,24.86,0
2,2,55,11319,11603,269,3124,9282,2032,2467,1093,45.39,0
2,2,56,13451,2697,2235,8409,9612,8992,2437,1844,27.41,0
2,2,57,14490,46427,917,4237,9509,1827,707,865,27.92,0
2,2,58,6166,16051,2294,8822,6172,1548,6322,948,32.02,0
2,2,59,7610,18346,2889,15438,7467,3705,3983,801,28.39,0
2,2,60,34931,14401,13554,6486,3756,2726,2114,816,30.27,0
2,2,61,16146,22969,10569,10341,4012,2193,3072,1114,28.94,0
2,2,62,16883,3488,267,6855,5719,3137,1627,605,24.83,0
2,2,63,9284,21299,647,7802,4348,3546,853,1362,26.83,0
2,2,64,70990,38269,9595,22965,6169,4814,4103,792,42.92,0
2,2,65,12030,11025,7317,3856,6759,3411,3235,1633,34.55,0
2,2,66,17872,7465,2210,1745,2841,4014,1270,694,26.16,0
2,2,67,18880,13415,1500,13649,5114,8703,904,1944,39.1,0
2,2,68,29017,13665,7061,5816,4645,2725,2531,508,34.87,0
2,2,69,17671,5373,1389,10501,6347,1170,5864,626,31.95,0
2,2,70,14033,9400,820,9048,5169,1793,5909,948,32.45,0
2,2,71,33058,9071,149,3463,7681,6624,2986,970,22.87,0
2,2,72,16673,9802,7815,3345,4672,4875,6764,817,32.16,0
2,2,73,14687,25089,9221,9383,4548,2246,4349,1209,29.66,0
2,2,74,54943,31774,41,13569,4202,6739,3347,1493,29.08,0
2,2,75,11659,28217,3614,7112,2861,4966,2830,828,45.35,0
2,2,76,43371,10300,1036,15928,4437,8923,1252,625,29.37,0
2,2,77,2635,11535,2014,6414,5731,1118,1914,1035,8.96,0
2,2,78,7272,10959,9415,2633,7340,1504,2466,865,23.19,0
2,2,79,18348,11330,5852,14885,9137,11063,2466,2644,27.35,0
2,2,80,20021,13425,1671,9072,6777,7067,1236,1451,29.83,0
2,2,81,15100,7855,5492,2762,5755,3492,1833,1033,32.62,0
2,2,82,33889,12567,1080,7904,7492,4907,4838,1244,28.32,0
2,2,83,137558,13234,5022,5249,5502,6027,4531,1485,34.11,0
2,2,84,119227,12521,5354,4979,6713,5478,2115,871,29.58,0
2,2,85,68011,2045,1418,6552,9032,1436,3981,2312,29.6,0
2,2,86,24558,8031,17974,13372,7037,2933,2353,681,35.79,0
2,2,87,3905,21572,3729,4317,9961,5137,1610,1465,58.82,0
2,2,88,26869,48327,186,9101,6603,878,1160,2017,38.06,0
2,2,89,10743,10996,3669,4997,3980,4789,1407,1028,31.15,0
2,1,1,10823,5654,3252,4084,7488,3959,3766,164,25.01,1
2,1,2,10889,8010,4102,2110,2616,532,2516,722,35.21,1
2,1,3,64635,71274,22490,8130,27490,7817,2273,1317,16.93,1
2,1,4,8742,29053,4424,5882,1923,2440,1589,1443,44.09,1
2,1,5,6442,17014,4504,2094,6004,7566,3902,1648,26.03,1
2,1,6,6689,9124,10346,10156,7497,2719,3271,1589,28.4,1
2,1,7,124075,59170,9714,4480,7759,1873,1932,1088,16.03,1
2,1,8,32622,13124,12840,4510,8190,3360,1821,1604,26.56,1
2,1,9,31614,23769,2978,5526,3300,5332,3183,967,25.47,1
2,1,10,6505,76672,6188,5377,2207,2773,4584,1293,26.16,1
2,1,11,2042,6616,4833,4366,4198,5107,2002,1176,27.55,1
2,1,12,275132,35023,7858,5430,5147,8563,6945,3764,24.06,1
2,1,13,4822,30907,12970,3465,3016,4455,2411,294,20.1,1
2,1,14,6361,17571,7641,6345,9131,5225,1631,749,49.47,1
2,1,15,5185,3148,1332,8114,11915,4560,1670,707,39.5,1
2,1,16,12795,9299,1885,2827,9029,5553,2280,1044,40,1
2,1,17,4399,23652,7048,2906,19600,4137,8697,1089,26.63,1
2,1,18,3407,4639,6147,4984,6041,3382,2922,1744,43.4,1
2,1,19,298653,37877,9227,6433,3807,8254,7218,2033,28.32,1
2,1,20,2873,3521,1614,3969,5700,6294,1846,1345,38.42,1
2,1,21,5387,5142,19340,1815,2168,2639,3869,1542,39.62,1
2,1,22,14360,13549,2627,3331,6235,3007,1309,1066,33.49,1
2,1,23,2473,5436,2098,2394,4545,4168,1908,2526,32.88,1
2,1,24,38033,23462,11253,5469,17107,4674,2034,1644,12.85,1
2,1,25,4429,11794,13683,4124,9887,2101,3460,1482,28.79,1
2,1,26,5185,3148,1332,8114,11915,4560,1670,707,39.5,1
2,1,27,8707,24056,4019,988,10320,2934,1091,1639,8.76,1
2,1,28,5158,15641,6931,5154,10244,2798,6020,993,29.51,1
2,1,29,16519,96365,5729,28226,7482,7532,3532,3022,14.27,1
2,1,30,31579,32560,2791,3589,3809,6025,2776,1035,26.62,1
2,1,31,4404,2391,5454,813,9645,4076,2084,1597,33.78,1
2,1,32,5905,19423,1836,3179,6297,2359,957,749,37.51,1
2,1,33,8951,6269,2191,3199,9310,5227,3420,568,24.51,1
2,1,34,13836,2049,4117,6425,4269,2994,1302,658,39.44,1
2,1,35,48686,34111,13189,6962,20286,14483,10191,3032,66.38,1
2,1,36,35850,5533,4318,11497,4591,1547,1534,1280,18.58,1
2,1,37,2623,5752,236,2357,6780,3269,1113,984,29.95,1
2,1,38,4647,7484,3806,612,10302,3822,2683,1689,31.77,1
2,1,39,3748,7654,1909,2981,10390,2252,2958,1051,28.99,1
2,1,40,4469,7465,3346,3288,8727,5112,2096,1583,34.19,1
2,1,41,3328,42426,3617,3153,7449,1920,2333,1330,18.11,1
2,1,42,19145,14660,2269,1614,5264,6336,2335,1137,39.16,1
2,1,43,56121,40169,13338,7556,20394,15411,5612,2272,74.66,1
2,1,44,5855,17078,1799,834,7683,2295,3271,1785,26.77,1
2,1,45,2409,20668,9651,3188,14404,6162,3736,843,21.6,1
2,1,46,11994,17150,9006,6361,12148,3005,1199,1157,32.72,1
2,1,47,9789,5611,547,6851,4742,1441,4301,653,36.76,1
2,1,48,8285,14375,12797,5931,4361,247,785,1909,26.25,1
2,1,49,2852,23341,3295,2365,11721,2864,2300,920,31.11,1
2,1,50,1879,16725,2176,803,6631,4061,984,1307,39.92,1
2,1,51,4435,42657,2309,2847,2782,1935,2691,1695,38.57,1
2,1,52,16671,2498,6109,1864,6048,4866,1650,1495,32.42,1
2,1,53,20349,37554,12292,1397,10684,3565,1887,1006,32.23,1
2,1,54,5651,18339,4117,2768,4529,5207,2845,1713,13.96,1
2,1,55,23835,30100,3130,20837,9625,5167,8083,1631,23.04,1
2,1,56,7495,114513,11192,24765,4582,3297,2469,588,10.98,1
2,1,57,5035,12014,20955,561,1776,4844,3220,1222,29.4,1
2,1,58,23928,46885,11060,1796,7774,6025,1526,1311,33.66,1
2,1,59,10522,10629,10599,9264,7662,3271,3883,1402,19.81,1
2,1,60,60164,43435,14974,6136,17817,15419,7609,2287,66.06,1
2,1,61,5617,10839,2959,1264,5202,2053,3086,2126,20.71,1
2,1,62,4068,9845,1503,3562,5548,5213,1382,664,18.79,1
2,1,63,322524,36835,8877,5508,4402,6719,5966,2788,21.44,1
2,1,64,19897,6959,7398,5571,9513,3353,768,2522,35.09,1
2,1,65,11856,6065,3548,1772,9534,5784,2743,595,20.2,1
2,1,66,4195,4549,699,6063,2819,2123,4277,851,36.42,1
2,1,67,753,8132,4248,7700,5263,5212,1423,1937,20.44,1
2,1,68,9845,12205,2446,6996,5817,3033,2232,1535,35.23,1
2,1,69,35187,25345,20847,17670,6002,3015,2001,620,28.13,1
2,1,70,5657,17966,3878,5234,4721,6131,3216,1317,23.31,1
2,1,71,5824,5456,2353,1160,3785,2579,2742,1564,24.39,1
2,1,72,5473,10691,2407,1941,8942,3364,1156,837,24.3,1
2,1,73,52069,41425,12091,5751,20704,15594,8525,3031,67.19,1
2,1,74,4967,16944,5491,7043,5412,3159,1799,879,26.72,1
2,1,75,8534,3276,2144,3565,10983,4394,4150,260,25.74,1
2,2,1,9999,6134,1036,5941,3541,3033,4952,838,34.48,1
2,2,2,12890,13047,2828,7491,9351,1952,2612,1045,43.61,1
2,2,3,12121,12195,3735,1382,2907,1536,1882,1064,13.23,1
2,2,4,3481,11877,737,4366,7056,4115,2421,1139,29.27,1
2,2,5,481,12514,822,4226,4045,3412,1405,1297,37.54,1
2,2,6,2563,6529,1983,7166,5952,3682,2468,618,23.8,1
2,2,7,3842,20765,1561,1609,6314,3307,1464,1309,36.47,1
2,2,8,2135,10192,7766,3690,5303,1881,3361,1533,27.89,1
2,2,9,14496,10044,858,3222,8910,6004,1790,1200,43.96,1
2,2,10,23254,22648,18339,3181,10389,3200,1932,1543,13.71,1
2,2,11,12220,13484,7954,3679,7941,7957,2165,1276,28.87,1
2,2,12,7179,15740,6195,5708,10543,4449,6228,2467,52.44,1
2,2,13,12206,82905,3656,29606,12683,3992,3232,3306,13.52,1
2,2,14,13836,2049,4117,6425,4269,2994,1302,658,39.44,1
